date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:05:19	138995/138995	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/portfolio/portfolio-02.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/portfolio/portfolio-02.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/portfolio-masonry-col-2.html)
16:05:21	70468/70468	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/portfolio/portfolio-03.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/portfolio/portfolio-03.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/portfolio-masonry-col-2.html)
16:05:23	95005/95005	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/portfolio/portfolio-04.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/portfolio/portfolio-04.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/portfolio-masonry-col-2.html)
16:05:25	165829/165829	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/portfolio/portfolio-05.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/portfolio/portfolio-05.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/portfolio-masonry-col-2.html)
16:05:27	122220/122220	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/portfolio/portfolio-06.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/portfolio/portfolio-06.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/portfolio-masonry-col-2.html)
16:05:28	53098/53098	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/portfolio/portfolio-07.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/portfolio/portfolio-07.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/portfolio-masonry-col-2.html)
16:05:29	93740/93740	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/portfolio/portfolio-08.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/portfolio/portfolio-08.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/portfolio-masonry-col-2.html)
16:05:32	46717/46717	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2010%20Mar%202025%2014:05:32%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/portfolio-detail.htmls	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/portfolio-detail.e4.delayed	(from https://agrimo-demo.pbminfotech.com/html-demo/portfolio-masonry-col-3.html)
16:05:35	192694/192694	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/portfolio/portfolio-09.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/portfolio/portfolio-09.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/portfolio-masonry-col-3.html)
16:05:37	127641/127641	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/portfolio/portfolio-01b.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/portfolio/portfolio-01b.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/portfolio-grid-col-2.html)
16:05:39	178633/178633	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/portfolio/portfolio-02b.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/portfolio/portfolio-02b.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/portfolio-grid-col-2.html)
16:05:41	131828/131828	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/portfolio/portfolio-03b.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/portfolio/portfolio-03b.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/portfolio-grid-col-2.html)
16:05:42	104146/104146	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/portfolio/portfolio-04b.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/portfolio/portfolio-04b.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/portfolio-grid-col-2.html)
16:05:44	178298/178298	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/portfolio/portfolio-05b.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/portfolio/portfolio-05b.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/portfolio-grid-col-2.html)
16:05:46	151704/151704	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/portfolio/portfolio-06b.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/portfolio/portfolio-06b.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/portfolio-grid-col-2.html)
16:05:47	107941/107941	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/portfolio/portfolio-07b.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/portfolio/portfolio-07b.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/portfolio-grid-col-2.html)
16:05:49	181858/181858	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/portfolio/portfolio-08b.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/portfolio/portfolio-08b.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/portfolio-grid-col-2.html)
16:05:51	221151/221151	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/portfolio/portfolio-09b.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/portfolio/portfolio-09b.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/portfolio-grid-col-3.html)
16:05:52	35456/35456	---M--	200	added ('OK')	application/javascript	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/js/isotope.pkgd.min.js	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/js/isotope.pkgd.min.js	(from https://agrimo-demo.pbminfotech.com/html-demo/portfolio-sortable-grid-col-2.html)
16:05:54	166738/166738	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/portfolio/portfolio-single.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/portfolio/portfolio-single.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/portfolio-detail.html)
16:05:55	92589/92589	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/portfolio/portfolio-single-01.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/portfolio/portfolio-single-01.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/portfolio-detail.html)
16:05:57	105659/105659	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/portfolio/portfolio-single-02.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/portfolio/portfolio-single-02.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/portfolio-detail.html)
16:05:59	95790/95790	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/blog/blog-01.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/blog/blog-01.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/blog-grid-col-3.html)
16:06:01	125552/125552	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/blog/blog-02.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/blog/blog-02.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/blog-grid-col-3.html)
16:06:02	137651/137651	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/blog/blog-03.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/blog/blog-03.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/blog-grid-col-3.html)
16:06:04	208818/208818	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/blog/blog-04.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/blog/blog-04.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/blog-grid-col-3.html)
16:06:06	151866/151866	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/blog/blog-05.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/blog/blog-05.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/blog-grid-col-3.html)
16:06:07	110887/110887	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/blog/blog-06.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/blog/blog-06.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/blog-grid-col-3.html)
16:06:08	77432/77432	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/blog/blog-07.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/blog/blog-07.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/blog-grid-col-3.html)
16:06:10	134844/134844	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/blog/blog-08.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/blog/blog-08.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/blog-grid-col-3.html)
16:06:11	91945/91945	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/blog/blog-09.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/blog/blog-09.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/blog-grid-col-3.html)
16:06:13	160840/160840	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/blog/blog-01b.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/blog/blog-01b.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/blog-classic.html)
16:06:16	46717/46717	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2010%20Mar%202025%2014:06:16%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/blog-single-details.html	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/blog-single-details.fd.delayed	(from https://agrimo-demo.pbminfotech.com/html-demo/blog-classic.html)
16:06:19	390940/390940	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/blog/blog-02b.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/blog/blog-02b.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/blog-classic.html)
16:06:20	386112/386112	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/blog/blog-03b.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/blog/blog-03b.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/blog-classic.html)
16:06:22	682462/682462	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/blog/blog-04b.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/blog/blog-04b.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/blog-classic.html)
16:06:24	437090/437090	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/blog/blog-05b.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/blog/blog-05b.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/blog-classic.html)
16:06:25	307457/307457	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/blog/blog-06b.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/blog/blog-06b.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/blog-classic.html)
16:06:26	247895/247895	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/blog/blog-07b.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/blog/blog-07b.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/blog-classic.html)
16:06:28	426179/426179	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/blog/blog-08b.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/blog/blog-08b.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/blog-classic.html)
16:06:30	258000/258000	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/blog/blog-09b.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/blog/blog-09b.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/blog-classic.html)
16:06:30	9204/9204	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/recent-post/blog-01.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/recent-post/blog-01.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/blog-classic.html)
16:06:31	8262/8262	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/recent-post/blog-02.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/recent-post/blog-02.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/blog-classic.html)
16:06:33	8806/8806	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/recent-post/blog-03.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/recent-post/blog-03.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/blog-classic.html)
16:06:35	109161/109161	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/blog/blog-single-01.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/blog/blog-single-01.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/blog-details.html)
16:06:36	75763/75763	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/blog/blog-single-02.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/blog/blog-single-02.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/blog-details.html)
16:06:37	5073/5073	---M--	200	added ('OK')	image/png	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/author.png	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/author.png	(from https://agrimo-demo.pbminfotech.com/html-demo/blog-details.html)
16:06:39	3304/3304	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/avatar/img-01.jpeg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/avatar/img-01.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/blog-details.html)
16:06:41	4108/4108	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/avatar/img-02.jpeg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/avatar/img-02.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/blog-details.html)
16:06:43	24604/24604	---M--	200	added ('OK')	application/javascript	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/js/jquery-validate/jquery.validate.min.js	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/js/jquery-validate/jquery.validate.min.js	(from https://agrimo-demo.pbminfotech.com/html-demo/contact-us.html)
